id;repeticion;neuronas;conexiones;densidad_conexiones;sparse;precision;backend;mostrar_progreso;medir_rendimiento;tiempo_total;tiempo_ejecucion;cpu_media;cpu_maxima;ram_media;ram_maxima;gpu_media;gpu_maxima;vram_media;vram_maxima
6;2;1;0;0;False;32;cupy;True;True;2.1874075999949127;1.1808357001282275;100.51;111.2;431.96953125;431.98046875;9.1;11;303.0546875;303.0546875
6;3;1;0;0;False;32;cupy;True;True;2.2078172999899834;1.1823789000045508;100.5;110.3;432.209375;432.21875;8.6;11;303.0546875;303.0546875
6;4;1;0;0;False;32;cupy;True;True;2.195528599899262;1.1818015000317246;99.28;111.8;431.7640625;431.7734375;9.2;12;303.0546875;303.0546875
6;5;1;0;0;False;32;cupy;True;True;2.2332352998200804;1.1884107000660151;99.72999999999999;109.9;432.01640625;432.0234375;11.0;11;303.0546875;303.0546875
6;6;1;0;0;False;32;cupy;True;True;2.2286388999782503;1.2094387002289295;95.17000000000002;110.2;431.962890625;431.97265625;7.2;11;303.0546875;303.0546875
6;7;1;0;0;False;32;cupy;True;True;2.247941899811849;1.2217109000775963;98.16;109.3;431.81328125;431.8203125;10.8;11;303.0546875;303.0546875
6;8;1;0;0;False;32;cupy;True;True;2.2162254999857396;1.172539999941364;96.63;110.5;431.892578125;431.90234375;9.0;11;303.0546875;303.0546875
6;9;1;0;0;False;32;cupy;True;True;2.2029542999807745;1.1772827000822872;98.4;109.1;431.89921875;431.90625;10.4;12;303.0546875;303.0546875
6;10;1;0;0;False;32;cupy;True;True;2.224659899948165;1.1904637000989169;97.96000000000001;109.8;431.584375;431.59375;9.5;11;303.0546875;303.0546875
7;1;1;0;0;False;64;numpy;False;False;0.8303536998573691;0.024219999788329005;;;;;;;;
7;2;1;0;0;False;64;numpy;False;False;0.8187376998830587;0.024069800041615963;;;;;;;;
7;3;1;0;0;False;64;numpy;False;False;0.8167417000513524;0.023947600042447448;;;;;;;;
7;4;1;0;0;False;64;numpy;False;False;0.8198671999853104;0.02396350004710257;;;;;;;;
7;5;1;0;0;False;64;numpy;False;False;0.871268100105226;0.024073100183159113;;;;;;;;
7;6;1;0;0;False;64;numpy;False;False;0.8266082999762148;0.024153699865564704;;;;;;;;
7;7;1;0;0;False;64;numpy;False;False;0.8214030000381172;0.02359610004350543;;;;;;;;
7;8;1;0;0;False;64;numpy;False;False;0.8219268000684679;0.024032199988141656;;;;;;;;
7;9;1;0;0;False;64;numpy;False;False;0.8272450999356806;0.023955299984663725;;;;;;;;
7;10;1;0;0;False;64;numpy;False;False;0.8188556998502463;0.023982299957424402;;;;;;;;
8;1;1;0;0;False;64;numpy;True;True;0.8666598000563681;0.029568699887022376;105.33000000000001;540.1;340.208984375;340.2109375;;;;
8;2;1;0;0;False;64;numpy;True;True;0.8360923000145704;0.02899169991724193;110.38000000000002;555.2;340.056640625;340.05859375;;;;
8;3;1;0;0;False;64;numpy;True;True;0.8377408999949694;0.029879300156608224;96.13;482.9;340.600390625;340.60546875;;;;
8;4;1;0;0;False;64;numpy;True;True;0.8324695997871459;0.02902609994634986;104.80999999999999;556.2;340.041015625;340.04296875;;;;
8;5;1;0;0;False;64;numpy;True;True;0.8311005998402834;0.028559800004586577;51.71;517.1;340.34921875;340.3515625;;;;
8;6;1;0;0;False;64;numpy;True;True;0.8260838999412954;0.028994299937039614;113.74000000000001;622.9;340.0453125;340.046875;;;;
8;7;1;0;0;False;64;numpy;True;True;0.8306016998831183;0.029151500202715397;58.33;583.3;340.388671875;340.390625;;;;
8;8;1;0;0;False;64;numpy;True;True;0.8239404000341892;0.02924880012869835;104.2;550.1;340.556640625;340.55859375;;;;
8;9;1;0;0;False;64;numpy;True;True;0.8245834999252111;0.027976199984550476;108.95;555.1;340.181640625;340.18359375;;;;
8;10;1;0;0;False;64;numpy;True;True;0.8167610000818968;0.02933440008200705;57.56;575.6;340.236328125;340.23828125;;;;
9;1;1;0;0;False;64;cupy;False;False;2.1934965001419187;1.1903637000359595;;;;;;;;
9;2;1;0;0;False;64;cupy;False;False;2.1426439001224935;1.157421300187707;;;;;;;;
9;3;1;0;0;False;64;cupy;False;False;2.180127599975094;1.1926943000871688;;;;;;;;
9;4;1;0;0;False;64;cupy;False;False;2.1616877999622375;1.1640371999237686;;;;;;;;
9;5;1;0;0;False;64;cupy;False;False;2.1504978998564184;1.1616154999937862;;;;;;;;
9;6;1;0;0;False;64;cupy;False;False;2.183297800133005;1.1544209001585841;;;;;;;;
9;7;1;0;0;False;64;cupy;False;False;2.153605100000277;1.1657277999911457;;;;;;;;
9;8;1;0;0;False;64;cupy;False;False;2.177667499985546;1.1800136999227107;;;;;;;;
9;9;1;0;0;False;64;cupy;False;False;2.1474260999821126;1.15854680002667;;;;;;;;
9;10;1;0;0;False;64;cupy;False;False;2.153805600013584;1.1584905001800507;;;;;;;;
10;1;1;0;0;False;64;cupy;True;True;2.209242100128904;1.1648297000210732;99.28;112.0;431.61875;431.62890625;10.5;12;303.0546875;303.0546875
10;2;1;0;0;False;64;cupy;True;True;2.2177336998283863;1.2093815000262111;99.07000000000002;110.2;431.3515625;431.359375;8.7;11;303.0546875;303.0546875
10;3;1;0;0;False;64;cupy;True;True;2.2836708000395447;1.1998043998610228;100.28999999999999;109.9;431.875390625;431.8828125;8.9;11;303.0546875;303.0546875
10;4;1;0;0;False;64;cupy;True;True;2.182383499806747;1.1657666000537574;99.61999999999999;111.3;431.5640625;431.57421875;10.3;12;303.0546875;303.0546875
10;5;1;0;0;False;64;cupy;True;True;2.264110199874267;1.2388546001166105;94.17;110.4;431.548828125;431.55859375;11.0;11;303.0546875;303.0546875
10;6;1;0;0;False;64;cupy;True;True;2.191387200029567;1.182912499876693;99.22;109.3;431.642578125;431.65234375;8.8;11;303.0546875;303.0546875
10;7;1;0;0;False;64;cupy;True;True;2.203294300008565;1.1841931999661028;99.39000000000001;109.1;431.879296875;431.88671875;11.2;12;303.0546875;303.0546875
10;8;1;0;0;False;64;cupy;True;True;2.2260195000562817;1.185851899906993;99.66;109.6;431.719921875;431.73046875;9.8;11;303.0546875;303.0546875
10;9;1;0;0;False;64;cupy;True;True;2.2088756999000907;1.1870405999943614;100.06;109.8;431.712890625;431.72265625;10.0;12;303.0546875;303.0546875
10;10;1;0;0;False;64;cupy;True;True;2.1933577999006957;1.1756281000562012;99.61;109.2;431.74296875;431.75390625;9.8;11;303.0546875;303.0546875
11;1;1;0;0;True;32;numpy;False;False;0.82231630012393;0.029096300015226007;;;;;;;;
11;2;1;0;0;True;32;numpy;False;False;0.8163604999426752;0.028536500176414847;;;;;;;;
11;3;1;0;0;True;32;numpy;False;False;0.8108087999280542;0.028431799961254;;;;;;;;
11;4;1;0;0;True;32;numpy;False;False;0.8190971999429166;0.02871469990350306;;;;;;;;
11;5;1;0;0;True;32;numpy;False;False;0.8511631998699158;0.02912710001692176;;;;;;;;
11;6;1;0;0;True;32;numpy;False;False;0.8248560000211;0.028923099860548973;;;;;;;;
11;7;1;0;0;True;32;numpy;False;False;0.8439625999890268;0.029340799897909164;;;;;;;;
11;8;1;0;0;True;32;numpy;False;False;0.8300542000215501;0.029233699897304177;;;;;;;;
11;9;1;0;0;True;32;numpy;False;False;0.8284412999637425;0.028668100014328957;;;;;;;;
11;10;1;0;0;True;32;numpy;False;False;0.8198019000701606;0.029117700178176165;;;;;;;;
12;1;1;0;0;True;32;numpy;True;True;0.8346893000416458;0.035573599860072136;87.92999999999999;442.0;340.318359375;340.3203125;;;;
12;2;1;0;0;True;32;numpy;True;True;0.8292632999364287;0.033230500062927604;97.52000000000001;493.7;340.259765625;340.26171875;;;;
12;3;1;0;0;True;32;numpy;True;True;0.8455934999510646;0.03363880002871156;90.60999999999999;457.2;340.568359375;340.5703125;;;;
12;4;1;0;0;True;32;numpy;True;True;0.8585711000487208;0.033270300133153796;98.08;495.1;340.126171875;340.12890625;;;;
12;5;1;0;0;True;32;numpy;True;True;0.8420417001470923;0.034627400105819106;83.03999999999999;441.5;340.287109375;340.2890625;;;;
12;6;1;0;0;True;32;numpy;True;True;0.8315204000100493;0.0346522000618279;130.23000000000002;482.2;340.353515625;340.35546875;;;;
12;7;1;0;0;True;32;numpy;True;True;0.835921399993822;0.03397090011276305;95.17;490.5;340.20078125;340.20703125;;;;
12;8;1;0;0;True;32;numpy;True;True;0.8321027001366019;0.033808100037276745;95.92;486.7;340.1109375;340.11328125;;;;
12;9;1;0;0;True;32;numpy;True;True;0.8369384999386966;0.034233300015330315;91.32000000000001;475.2;340.115234375;340.1171875;;;;
12;10;1;0;0;True;32;numpy;True;True;0.8675724999047816;0.033849400002509356;95.62;481.7;340.388671875;340.390625;;;;
13;1;1;0;0;True;32;cupy;False;False;2.066267899936065;1.1185814999043941;;;;;;;;
13;2;1;0;0;True;32;cupy;False;False;2.059619599953294;1.1082888999953866;;;;;;;;
13;3;1;0;0;True;32;cupy;False;False;2.076425699982792;1.1194235000293702;;;;;;;;
13;4;1;0;0;True;32;cupy;False;False;2.0889024001080543;1.1233286000788212;;;;;;;;
13;5;1;0;0;True;32;cupy;False;False;2.0797077000606805;1.1142187002114952;;;;;;;;
13;6;1;0;0;True;32;cupy;False;False;2.0792999998666346;1.1233900000806898;;;;;;;;
13;7;1;0;0;True;32;cupy;False;False;2.0853392998687923;1.1294503998942673;;;;;;;;
13;8;1;0;0;True;32;cupy;False;False;2.0826449999585748;1.1184225000906736;;;;;;;;
13;9;1;0;0;True;32;cupy;False;False;2.091885499889031;1.1240299998316914;;;;;;;;
13;10;1;0;0;True;32;cupy;False;False;2.0810191000346094;1.1256150000263005;;;;;;;;
14;1;1;0;0;True;32;cupy;True;True;2.1282804999500513;1.1510228998959064;99.54;113.6;394.215625;394.22265625;8.8;11;301.0546875;301.0546875
14;2;1;0;0;True;32;cupy;True;True;2.1297846999950707;1.1445551998913288;99.94000000000001;112.4;394.94609375;394.953125;9.5;11;301.0546875;301.0546875
14;3;1;0;0;True;32;cupy;True;True;2.139202899998054;1.1652955000754446;97.54;108.0;394.008984375;394.015625;9.8;11;301.0546875;301.0546875
14;4;1;0;0;True;32;cupy;True;True;2.1245262001175433;1.1488358001224697;98.33000000000001;103.2;393.980859375;393.98828125;9.5;11;301.0546875;301.0546875
14;5;1;0;0;True;32;cupy;True;True;2.1093925000168383;1.1453272998332977;96.91;100.8;393.9265625;393.93359375;8.8;11;301.0546875;301.0546875
14;6;1;0;0;True;32;cupy;True;True;2.1336760001722723;1.1640734998509288;98.97;111.7;393.856640625;393.86328125;9.9;11;301.0546875;301.0546875
14;7;1;0;0;True;32;cupy;True;True;2.1070139999501407;1.1361703998409212;99.11;106.7;394.00859375;394.015625;10.4;12;301.0546875;301.0546875
14;8;1;0;0;True;32;cupy;True;True;2.1554974999744445;1.157520700013265;99.04;111.1;393.849609375;393.859375;9.8;11;301.0546875;301.0546875
14;9;1;0;0;True;32;cupy;True;True;2.121490499936044;1.1513860998675227;97.51;113.0;394.357421875;394.3671875;8.8;11;301.0546875;301.0546875
14;10;1;0;0;True;32;cupy;True;True;2.1403973000124097;1.1741655999794602;98.4;103.7;393.952734375;393.96484375;9.9;11;301.0546875;301.0546875
15;1;1;0;0;True;64;numpy;False;False;0.8442492999602109;0.027822100091725588;;;;;;;;
15;2;1;0;0;True;64;numpy;False;False;0.8352372997906059;0.02784250001423061;;;;;;;;
15;3;1;0;0;True;64;numpy;False;False;0.8318609001580626;0.02825720002874732;;;;;;;;
15;4;1;0;0;True;64;numpy;False;False;0.8169301999732852;0.027779099997133017;;;;;;;;
15;5;1;0;0;True;64;numpy;False;False;0.8357211998663843;0.02798670018091798;;;;;;;;
15;6;1;0;0;True;64;numpy;False;False;0.8411935998592526;0.02795159979723394;;;;;;;;
15;7;1;0;0;True;64;numpy;False;False;0.8282521998044103;0.028141000075265765;;;;;;;;
15;8;1;0;0;True;64;numpy;False;False;0.839266600087285;0.027648499934002757;;;;;;;;
15;9;1;0;0;True;64;numpy;False;False;0.8306010998785496;0.0276806999463588;;;;;;;;
15;10;1;0;0;True;64;numpy;False;False;0.8214664999395609;0.028088999912142754;;;;;;;;
16;1;1;0;0;True;64;numpy;True;True;0.8417867000680417;0.03339109988883138;94.35;482.8;340.345703125;340.34765625;;;;
16;2;1;0;0;True;64;numpy;True;True;0.8405020998325199;0.033352999947965145;142.76999999999998;487.1;340.646484375;340.6484375;;;;
16;3;1;0;0;True;64;numpy;True;True;0.8328020998742431;0.03263660008087754;99.27000000000001;509.4;340.091796875;340.09375;;;;
16;4;1;0;0;True;64;numpy;True;True;0.8551386999897659;0.034430500119924545;96.5;491.4;340.142578125;340.14453125;;;;
16;5;1;0;0;True;64;numpy;True;True;0.8383436999283731;0.032247900031507015;100.84;512.3;340.392578125;340.39453125;;;;
16;6;1;0;0;True;64;numpy;True;True;0.8356338997837156;0.0326857001055032;97.81;500.5;340.59140625;340.59375;;;;
16;7;1;0;0;True;64;numpy;True;True;0.8337522998917848;0.03321280004456639;96.16;495.9;340.373046875;340.375;;;;
16;8;1;0;0;True;64;numpy;True;True;0.828341200016439;0.033336899941787124;97.09;489.3;340.352734375;340.35546875;;;;
16;9;1;0;0;True;64;numpy;True;True;0.8325042000506073;0.03239369997754693;99.09;495.9;340.466796875;340.46875;;;;
16;10;1;0;0;True;64;numpy;True;True;0.833531100070104;0.03332090005278587;95.14000000000001;499.3;340.275;340.28125;;;;
17;1;1;0;0;True;64;cupy;False;False;2.083478500135243;1.1216589000541717;;;;;;;;
17;2;1;0;0;True;64;cupy;False;False;2.0661897000391036;1.111532400129363;;;;;;;;
17;3;1;0;0;True;64;cupy;False;False;2.0495166000910103;1.102115800138563;;;;;;;;
17;4;1;0;0;True;64;cupy;False;False;2.0922298999503255;1.1237629998940974;;;;;;;;
17;5;1;0;0;True;64;cupy;False;False;2.1175967000890523;1.1403873001690954;;;;;;;;
17;6;1;0;0;True;64;cupy;False;False;2.0641214998904616;1.117484100162983;;;;;;;;
17;7;1;0;0;True;64;cupy;False;False;2.0635820999741554;1.120866799959913;;;;;;;;
17;8;1;0;0;True;64;cupy;False;False;2.0696409998927265;1.1150944998953491;;;;;;;;
17;9;1;0;0;True;64;cupy;False;False;2.0713152000680566;1.1139214001595974;;;;;;;;
17;10;1;0;0;True;64;cupy;False;False;2.0805965000763535;1.12319379998371;;;;;;;;
